1776724594.047561000,0x0010,7112,0.069211000,52,1,123118
1776724594.049949000,0x0010,47816,,1500,137598,1
1776724594.053728000,0x0010,7112,0.069063000,52,1,124566
1776724594.053759000,0x0010,47816,,1500,139046,1
1776724594.055105000,0x0010,7112,0.067824000,52,1,126014
1776724594.055883000,0x0010,47816,,1500,140494,1
1776724594.058748000,0x0010,7112,0.067143000,52,1,127462
1776724594.058867000,0x0010,47816,,1500,141942,1
1776724594.097695000,0x0010,7112,0.068820000,52,1,128910
1776724594.097781000,0x0010,47816,,1500,143390,1
1776724594.103755000,0x0010,7112,0.070314000,52,1,130358
1776724594.103784000,0x0010,47816,,1500,144838,1
1776724594.105299000,0x0010,7112,0.069241000,52,1,131806
1776724594.105328000,0x0010,47816,,1500,146286,1
1776724594.106750000,0x0010,7112,0.067819000,52,1,133254
1776724594.108380000,0x0010,47816,,1500,147734,1
1776724594.109650000,0x0010,7112,0.067875000,52,1,134702
1776724594.111274000,0x0010,47816,,1500,149182,1
1776724594.112486000,0x0010,7112,0.068546000,52,1,136150
1776724594.113896000,0x0010,7112,0.066482000,52,1,137598
1776724594.114270000,0x0010,47816,,1500,150630,1
1776724594.114277000,0x0018,47816,,1500,152078,1
1776724594.118532000,0x0010,7112,0.068583000,52,1,139046
1776724594.120239000,0x0010,47816,,1500,153526,1
1776724594.122853000,0x0010,7112,0.069094000,52,1,140494
1776724594.123049000,0x0010,7112,0.067166000,52,1,141942
1776724594.123236000,0x0010,47816,,1500,154974,1
1776724594.123243000,0x0018,47816,,1500,156422,1
1776724594.128922000,0x0010,7112,0.070055000,52,1,143390
1776724594.129196000,0x0010,47816,,1500,157870,1
1776724594.165658000,0x0010,7112,0.067877000,52,1,144838
1776724594.165747000,0x0010,47816,,1500,159318,1
1776724594.171801000,0x0010,7112,0.068017000,52,1,146286
1776724594.171821000,0x0010,47816,,1500,160766,1
1776724594.173447000,0x0010,7112,0.068119000,52,1,147734
1776724594.173470000,0x0010,47816,,1500,162214,1
1776724594.176430000,0x0010,7112,0.068050000,52,1,149182
1776724594.176452000,0x0010,47816,,1500,163662,1
1776724594.179518000,0x0010,7112,0.068244000,52,1,150630
1776724594.179540000,0x0010,47816,,1500,165110,1
1776724594.182640000,0x0010,7112,0.068370000,52,1,152078
1776724594.182663000,0x0010,7112,0.068386000,52,1,153526
